model_rank,model_id,model_status,exclusion_reason,variable_1,test_type_1,test_statistic_1,p_value_1,variable_2,test_type_2,test_statistic_2,p_value_2,variable_3,test_type_3,test_statistic_3,p_value_3,variable_4,test_type_4,test_statistic_4,p_value_4,r_squared,adjusted_r_squared,RMSE,MAE,spearman,f_statistics,f_p_value,aic,aicc,bic,vif,max_vif,mean_vif,condition_number,max_cooks_distance,sign_check,sign_failures,n_observations,n_original_variables,n_parameters,price_included,demand_supply_included,market_speed_included,family_coverage,families_included,sign_rank,vif_rank
49,3382,VALID,,MEDIAN_PPSF,t,0.3797012321153473,0.705186025182799,MEDIAN_DOM,t,-9.84990854561689,2.1544693756357456e-15,SOLD_ABOVE_LIST,t,3.8036257692926907,0.0002795716011486696,,,,,0.6723581325225629,0.6599160362892426,9.418737416487385,7.532347315161398,0.8439258380686504,54.038975419749846,4.2609698406916246e-19,615.8321703779069,616.3449908907274,625.5075328090933,1.3022830451237488,1.3022830451237488,1.2074996140381353,6551.759437405519,0.2217530172084583,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
50,6938,VALID,,MEDIAN_DOM,t,-9.979872765127416,1.206611395978192e-15,SOLD_ABOVE_LIST,t,3.9508305314037506,0.00016829400478925567,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-0.371500619664433,0.7112592114433478,,,,,0.6723326280004744,0.6598895632409988,9.41910399924994,7.560757268460182,0.8355884346167839,54.03271951055941,4.274012922739328e-19,615.8386310691559,616.3514515819764,625.5139935003423,1.1507148815686776,1.1507148815686776,1.1046857576791391,891.0734170304329,0.18845841015769288,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,0,0,1,1,market_speed,2,0
51,6932,VALID,,MEDIAN_DOM,t,-7.114540049190271,4.5091271825009193e-10,AVG_SALE_TO_LIST_YOY,t,1.2357388244448662,0.2202176661090542,OFF_MARKET_IN_TWO_WEEKS,t,3.757634110592376,0.0003268557144694435,,,,,0.6723095392219461,0.6598655976734125,9.419435847633144,7.205904355478767,0.8256444534216737,54.027056989926685,4.285854128830153e-19,615.8444793813993,616.3572998942199,625.5198418125857,1.6689094669330624,1.6689094669330624,1.445997483698501,2757.5344241382422,0.2853713125014015,PASS,,83,3,4,0,0,1,1,market_speed,0,0
52,5857,VALID,,PENDING_SALES,t,3.888321098494675,0.00020905564382215895,INVENTORY,t,-3.5763821994924547,0.0005983929635054502,MEDIAN_DOM,t,-7.454062383917599,1.0004614690080646e-10,,,,,0.6723037179889928,0.6598595553809798,9.419519512697288,7.401443025848908,0.8217067628745075,54.02562945907579,4.2888446215251037e-19,615.8459538156642,616.3587743284847,625.5213162468506,3.1983146331493533,3.1983146331493533,2.57357708717828,468.0312869933483,0.11341204041840966,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
53,6924,VALID,,MEDIAN_DOM,t,-6.991192829481751,7.768092827475704e-10,AVG_SALE_TO_LIST_MOM,t,-1.2306970524818122,0.22208793432092003,OFF_MARKET_IN_TWO_WEEKS,t,3.8236938871534374,0.0002610537085705035,,,,,0.6722589285498004,0.659813065077008,9.420163219392261,7.389568483083079,0.8259384676491953,54.014647518784855,4.3119220189658694e-19,615.8572974580096,616.3701179708302,625.532659889196,1.6631325165756345,1.6631325165756345,1.441885535840164,3635.365755016834,0.40076721440938096,FAIL,AVG_SALE_TO_LIST_MOM,83,3,4,0,0,1,1,market_speed,2,0
54,6929,VALID,,MEDIAN_DOM,t,-9.9616203809205,1.3088838275600777e-15,AVG_SALE_TO_LIST_YOY,t,0.3376465642258129,0.7365250860147589,SOLD_ABOVE_LIST,t,3.7547469498489074,0.00033006539238323614,,,,,0.6722331958321761,0.6597863551675752,9.420533026022012,7.53812501813582,0.8395051241476985,54.00833946111503,4.325235268874152e-19,615.8638139794531,616.3766344922736,625.5391764106395,1.190416696198937,1.190416696198937,1.1417379465040611,2836.289703567524,0.20644508613767543,PASS,,83,3,4,0,0,1,1,market_speed,0,0
55,487,VALID,,MEDIAN_SALE_PRICE,t,-0.33307826725224676,0.739957550731728,MEDIAN_DOM,t,-10.072303575533972,7.994129475872297e-16,SOLD_ABOVE_LIST,t,3.598866243815961,0.0005556897421028199,,,,,0.67222050099282,0.6597731782457119,9.420715459071861,7.579392215065905,0.8379195474207062,54.005227842991204,4.331817899307792e-19,615.8670286163492,616.3798491291698,625.5423910475356,1.2698843891109364,1.2698843891109364,1.177281174836757,10932212.849310044,0.08722475415715299,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
56,4138,VALID,,MEDIAN_PPSF_YOY,t,-0.24528812511419454,0.8068694218713829,MEDIAN_DOM,t,-10.066611050676654,8.199286008806012e-16,SOLD_ABOVE_LIST,t,3.943534765485713,0.00017262623990700523,,,,,0.6720099909303193,0.6595546741302049,9.423740109938484,7.551093461524626,0.8360189554499408,53.95366506648342,4.442406852249899e-19,615.9203166560417,616.4331371688622,625.5956790872281,1.1322764267841776,1.1322764267841776,1.088294832369184,613.568500245944,0.5455532257527568,FAIL,MEDIAN_PPSF_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
57,6244,VALID,,PENDING_SALES_YOY,t,0.22530275869916955,0.8223255577438148,MEDIAN_DOM,t,-10.066393419811401,8.20723332072691e-16,SOLD_ABOVE_LIST,t,3.9359337185610284,0.00017725333643471545,,,,,0.6719709688711741,0.6595141702207123,9.424300680072934,7.5627647214949,0.8369324996568833,53.94411419231426,4.463206676818981e-19,615.9301908539366,616.4430113667571,625.6055532851229,1.1423224123127396,1.1423224123127396,1.0951875709834276,492.6901428882709,0.44492674832617074,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
58,2074,VALID,,MEDIAN_LIST_PRICE,t,-0.17895593380158395,0.8584304669225783,MEDIAN_DOM,t,-10.064709339223178,8.268993390544305e-16,SOLD_ABOVE_LIST,t,3.6978379117042586,0.0003998127126472443,,,,,0.6718932030906667,0.6594334513092996,9.425417722464484,7.57198420622157,0.8361764630718274,53.92508734366988,4.50494131112976e-19,615.9498653162552,616.4626858290758,625.6252277474416,1.2406865933099052,1.2406865933099052,1.1598826749543865,10938615.187813716,0.13063845292508489,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
59,3004,VALID,,MEDIAN_LIST_PRICE_YOY,t,0.1407324740360923,0.8884395149523358,MEDIAN_DOM,t,-9.860254666871036,2.0572262197842694e-15,SOLD_ABOVE_LIST,t,3.937089508689785,0.00017654217387104334,,,,,0.6718424647644617,0.6593807862112135,9.426146466026987,7.548741240454277,0.8353994254705199,53.912678127084085,4.532375806175004e-19,615.9626994164101,616.4755199292307,625.6380618475965,1.1683481561325288,1.1683481561325288,1.111674307048186,493.4720111942584,0.6875414788441343,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
60,5038,VALID,,MEDIAN_LIST_PPSF_YOY,t,0.008354362042741675,0.9933553222364154,MEDIAN_DOM,t,-10.030414333442087,9.633244083815689e-16,SOLD_ABOVE_LIST,t,3.9329989660021916,0.0001790714561531828,,,,,0.6717604842976128,0.6592956925620792,9.427323814629593,7.56998521354142,0.836281468153085,53.89263603840317,4.577047440384052e-19,615.9834319251078,616.4962524379283,625.6587943562942,1.1346286465460633,1.1346286465460633,1.0906989964896168,686.9708968462257,0.6169880550233223,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
61,5497,VALID,,HOMES_SOLD_MOM,t,2.011697975827328,0.04766136307604137,MEDIAN_DOM,t,-10.464829643697136,1.400304238131176e-16,AVG_SALE_TO_LIST,t,3.7848909731424274,0.00029798597130249293,,,,,0.6709089397668236,0.6584118108972093,9.439544442884623,7.535291146866318,0.8158789808647017,53.68504612272037,5.06717829688952e-19,616.1984781687505,616.7112986815711,625.8738405999369,1.2194462711449818,1.2194462711449818,1.155493519390343,3884.006065814272,0.5321487757130553,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
62,6247,VALID,,PENDING_SALES_YOY,t,-0.9741146037478724,0.3329729924040231,MEDIAN_DOM,t,-6.7572354826926855,2.16783508357683e-09,OFF_MARKET_IN_TWO_WEEKS,t,3.861358754069427,0.00022941528701635698,,,,,0.6699398427201342,0.6574059126968481,9.453432863263831,7.3661560284129415,0.8305271897001597,53.45010236019289,5.687296201212428e-19,616.4425348000451,616.9553553128657,626.1178972312315,1.7235554739891177,1.7235554739891177,1.4895372680266978,734.2450852396689,0.4680482638356038,FAIL,PENDING_SALES_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
63,5224,VALID,,HOMES_SOLD,t,3.7798739935656402,0.00030311028488601543,INVENTORY,t,-3.3939260473354635,0.0010797600729344871,MEDIAN_DOM,t,-7.607843471742179,5.041381946537756e-11,,,,,0.6693825305774189,0.6568274368018778,9.46141063745332,7.48135039560598,0.8175800631810773,53.3156137695652,6.076774711225017e-19,616.5825635128317,617.0953840256523,626.2579259440181,2.8118128102576607,2.8118128102576607,2.3035059687686474,454.8906639462512,0.10867679860104051,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
64,1606,VALID,,MEDIAN_SALE_PRICE_YOY,t,-1.8341883854975323,0.07039134087143786,MEDIAN_DOM,t,-10.074252388868201,7.925084699084156e-16,AVG_SALE_TO_LIST,t,3.3277842289267476,0.0013310410639770895,,,,,0.6681812459355208,0.655580533755857,9.478583870452079,7.753569632700351,0.8221897862482931,53.027260396749284,7.006722293905624e-19,616.883593954825,617.3964144676455,626.5589563860113,1.1274861978692057,1.1274861978692057,1.0850360503408025,3719.7462892158214,0.6810937191164381,FAIL,MEDIAN_SALE_PRICE_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
65,6319,VALID,,NEW_LISTINGS,t,3.730160584482851,0.0003586425657718767,INVENTORY,t,-3.771343195702119,0.00031201717296298843,MEDIAN_DOM,t,-6.569310638400912,4.9149705372539866e-09,,,,,0.6680540363712162,0.6554484934486042,9.48040060167642,7.3774555165784355,0.8210767323869609,52.996847535448005,7.1129602684122115e-19,616.9154076191705,617.4282281319911,626.5907700503569,11.118572130930305,11.118572130930305,7.981222930235447,534.354699892518,0.10311078201080098,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,1
66,3007,VALID,,MEDIAN_LIST_PRICE_YOY,t,-0.5840777262179222,0.5608321576268049,MEDIAN_DOM,t,-7.004798559243004,7.31639895437008e-10,OFF_MARKET_IN_TWO_WEEKS,t,3.7738172838724884,0.00030940862846665085,,,,,0.6674115848832998,0.6547816450687416,9.48957039734956,7.446914924768913,0.8273245347217979,52.84360770381425,7.67393651942682e-19,617.0758913858962,617.5887118987167,626.7512538170826,1.690977137208519,1.690977137208519,1.4692942215673341,728.3221829492821,0.2671777003877676,FAIL,MEDIAN_LIST_PRICE_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
67,6685,VALID,,INVENTORY,t,-0.5385135063592973,0.591736754907729,MEDIAN_DOM,t,-6.914602875925373,1.0878764795234627e-09,OFF_MARKET_IN_TWO_WEEKS,t,3.6979499640867446,0.00039966251071858825,,,,,0.6671970320262429,0.6545589446348344,9.492630765804986,7.368245730961866,0.8235443517965184,52.792563570956986,7.870708191710576e-19,617.1294174405023,617.6422379533228,626.8047798716887,1.6679975605725976,1.6679975605725976,1.450459783578162,1284.705450185861,0.10921706909823188,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
68,6070,VALID,,PENDING_SALES_MOM,t,1.762227130765428,0.08189905383701353,MEDIAN_DOM,t,-10.39795573550981,1.8826893916729146e-16,AVG_SALE_TO_LIST,t,3.749252039096181,0.00033625733557001043,,,,,0.6671353281170951,0.6544948975392633,9.493510723821506,7.568028890711977,0.8119727918419127,52.77789581686279,7.928202739747612e-19,617.1448047724599,617.6576252852805,626.8201672036463,1.3151760413140636,1.3151760413140636,1.2236025831983506,4028.9241460041376,0.7821648575389101,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
69,5503,VALID,,HOMES_SOLD_MOM,t,0.5093975764760013,0.6118935775612664,MEDIAN_DOM,t,-6.935344156983199,9.931210115574282e-10,OFF_MARKET_IN_TWO_WEEKS,t,3.6399157235763644,0.00048508141713232553,,,,,0.6670689196643089,0.6544259672464978,9.49445768210588,7.411142579832014,0.8175170601323227,52.76211581122141,7.990538071182604e-19,617.1613621072917,617.6741826201122,626.836724538478,1.7302650428349386,1.7302650428349386,1.4851550163574823,726.2432581641306,0.2998449737285317,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
70,4141,VALID,,MEDIAN_PPSF_YOY,t,-0.48673296080778056,0.6277952656567181,MEDIAN_DOM,t,-6.936552060185261,9.87862632626982e-10,OFF_MARKET_IN_TWO_WEEKS,t,3.7578828301828,0.0003265806078518233,,,,,0.6669740578497898,0.654327503084592,9.49581021028622,7.409740934898708,0.8317347481346239,52.739585620997794,8.080410545014665e-19,617.1850078693828,617.6978283822034,626.8603703005692,1.6857851859487405,1.6857851859487405,1.4556986887228653,738.8125851729993,0.5351895970401218,FAIL,MEDIAN_PPSF_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
71,3763,VALID,,MEDIAN_PPSF_MOM,t,-0.4742466363851552,0.6366322637001096,MEDIAN_DOM,t,-6.882939313811762,1.2501163416580242e-09,OFF_MARKET_IN_TWO_WEEKS,t,3.754745587683808,0.0003300669137810686,,,,,0.6669236190093714,0.6542751488451704,9.496529282678669,7.41297321157428,0.8243738919384548,52.72761135152633,8.128596770479327e-19,617.1975777812937,617.7103982941143,626.8729402124801,1.6962102006490152,1.6962102006490152,1.4659318954710432,793.0998701548766,0.7844600452812684,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
72,7064,VALID,,AVG_SALE_TO_LIST,t,5.111810033101841,2.264308370350144e-06,OFF_MARKET_IN_TWO_WEEKS,t,5.420695683724754,6.583192932551087e-07,PARENT_METRO_REGION,joint_F,10.133824773453266,1.0583686192195526e-05,,,,,0.6668006884800992,0.6451643695502356,9.498281591970724,7.587070133519498,0.7927043594311131,30.818582894881565,4.402134043343595e-17,621.2282054453675,622.3334686032622,635.7412490921471,3.490741594516412,3.490741594516412,2.3094794508912697,93.58364232912244,0.5875451529126118,PASS,,83,3,6,0,0,1,1,"market_speed, geography",0,0
73,6947,VALID,,MEDIAN_DOM,t,-6.976544178099661,8.285418553773804e-10,SOLD_ABOVE_LIST_YOY,t,0.35030992382198817,0.7270384275855617,OFF_MARKET_IN_TWO_WEEKS,t,3.702887866318086,0.00039309652674012304,,,,,0.6664934262777502,0.6538286196807028,9.502660038007557,7.403589924818587,0.8233868441746317,52.62563002210626,8.551114875137256e-19,617.3047092386145,617.817529751435,626.9800716698009,1.7518480138214882,1.7518480138214882,1.5259179546029238,745.9776443699096,0.11133261930353847,PASS,,83,3,4,0,0,1,1,market_speed,0,0
74,6763,VALID,,INVENTORY_MOM,t,0.3135084491940509,0.7547206745671619,MEDIAN_DOM,t,-6.707173969385543,2.6974931310773697e-09,OFF_MARKET_IN_TWO_WEEKS,t,3.735937009058494,0.0003517239354373109,,,,,0.666390422819245,0.6537217046984568,9.50412737232959,7.441596429401051,0.8232608380771224,52.60125108678212,8.655412853951794e-19,617.3303398191731,617.8431603319937,627.0057022503595,1.7524330140298454,1.7524330140298454,1.4953229138201405,723.2573664357259,0.3004730098954488,FAIL,INVENTORY_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
75,6367,VALID,,NEW_LISTINGS,t,0.27692297258592874,0.7825625382226067,MEDIAN_DOM,t,-6.937074045334983,9.855988348001896e-10,OFF_MARKET_IN_TWO_WEEKS,t,3.70578221678073,0.00038929575345581283,,,,,0.6662992913805077,0.6536271125721725,9.505425395107292,7.446301129063031,0.8246049031172218,52.579694578034825,8.748722203102418e-19,617.3530096614434,617.8658301742639,627.0283720926298,1.6646682682050287,1.6646682682050287,1.4476262063263043,1284.5490050481992,0.11204285196568137,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
76,5041,VALID,,MEDIAN_LIST_PPSF_YOY,t,-0.1766576882398842,0.8602293850909217,MEDIAN_DOM,t,-6.971996906284362,8.452864407618029e-10,OFF_MARKET_IN_TWO_WEEKS,t,3.7241121962282193,0.0003660258214271243,,,,,0.6661072637919845,0.6534277927967433,9.508159943390787,7.410285854348217,0.8238278655159144,52.53431030695129,8.948558532356201e-19,617.4007581539144,617.9135786667349,627.0761205851007,1.6665374439254856,1.6665374439254856,1.446237329190336,735.1887441667521,0.4021796335740241,FAIL,MEDIAN_LIST_PPSF_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
77,5734,VALID,,HOMES_SOLD_YOY,t,-0.1732577937210133,0.8628919562868398,MEDIAN_DOM,t,-6.93396764938565,9.991472777436894e-10,OFF_MARKET_IN_TWO_WEEKS,t,3.708152482736497,0.0003862092782592813,,,,,0.6661022375488789,0.6534225756836465,9.508231508504863,7.407601921288912,0.8223262928539283,52.53312309339471,8.95384844237996e-19,617.4020075822264,617.9148280950469,627.0773700134127,1.691291696398969,1.691291696398969,1.4599035704295937,726.1574964213218,0.14519070310594687,FAIL,HOMES_SOLD_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
78,6942,VALID,,MEDIAN_DOM,t,-6.83131717034866,1.567645324842803e-09,SOLD_ABOVE_LIST_MOM,t,0.12301201198846244,0.9024100007466269,OFF_MARKET_IN_TWO_WEEKS,t,3.698413688942826,0.0003990414762532355,,,,,0.6660393318141598,0.6533572811235582,9.509127133135431,7.428656934418273,0.8236703578940278,52.51826759435297,9.020312321397404e-19,617.4176431593417,617.9304636721622,627.093005590528,1.7133455580598422,1.7133455580598422,1.4810318153037383,976.4375663808833,0.24917644377696538,PASS,,83,3,4,0,0,1,1,market_speed,0,0
79,6076,VALID,,PENDING_SALES_MOM,t,0.08732753522809397,0.9306321438914438,MEDIAN_DOM,t,-6.841297882203138,1.5005668184736053e-09,OFF_MARKET_IN_TWO_WEEKS,t,3.7071127407584648,0.0003875603131728498,,,,,0.6660076049918588,0.6533243494852206,9.509578813902811,7.42041909630338,0.822242288788922,52.510777271914,9.054015816667265e-19,617.4255279237002,617.9383484365208,627.1008903548866,1.7283042025821693,1.7283042025821693,1.4808275083607523,722.4739290112074,0.8523524091260389,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
80,4743,VALID,,MEDIAN_LIST_PPSF_MOM,t,2.599493429309712,0.011137591396404965,MEDIAN_DOM,t,-12.341827160629917,4.069478910938022e-20,OFF_MARKET_IN_TWO_WEEKS_YOY,t,2.653048618545934,0.009639492751204437,,,,,0.6639047303239891,0.6511416188173051,9.539468827156913,7.530740003141966,0.8295506424444625,52.01746689875007,1.1583759962406825e-18,617.946472210867,618.4592927236876,627.6218346420534,1.0493515539260498,1.0493515539260498,1.0336778434236227,1357.0761579208688,0.514352548558192,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
81,1045,VALID,,MEDIAN_SALE_PRICE_MOM,t,1.4627209571076396,0.14751090675464246,MEDIAN_DOM,t,-10.284389258828044,3.1147330507759133e-16,AVG_SALE_TO_LIST,t,3.555059651145222,0.0006417508626251943,,,,,0.6631728798728336,0.6503819765768653,9.549849318607372,7.492185562287021,0.8065650301571379,51.84722802820842,1.2616315827644723e-18,618.1270089631455,618.639829475966,627.8023713943319,1.1798755942225359,1.1798755942225359,1.1242506850615614,3823.347106523966,6.773657095098335,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
82,2536,VALID,,MEDIAN_LIST_PRICE_MOM,t,1.4265013761921022,0.1576638187967129,MEDIAN_DOM,t,-10.22228799383562,4.103436799121168e-16,AVG_SALE_TO_LIST,t,2.8880526877232082,0.004999397415053159,,,,,0.6627379098747752,0.6499304887307793,9.55601354573909,7.420551332832548,0.8233028401096255,51.74639784414889,1.3271929184987407e-18,618.2341239096555,618.7469444224761,627.9094863408419,1.1788434979850102,1.1788434979850102,1.119155238036792,3831.1433022605424,0.6764436232072782,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
83,5266,VALID,,HOMES_SOLD,t,1.4215763594378,0.15908509041216717,MEDIAN_DOM,t,-9.492536728984895,1.0656869224419342e-14,AVG_SALE_TO_LIST,t,3.117692346585571,0.002542584624778916,,,,,0.6626795209973328,0.6498698825541935,9.556840707718766,7.569673497904841,0.8210347303544578,51.732882543008756,1.3362425026101483e-18,618.2484921339815,618.761312646802,627.9238545651679,1.198540182303509,1.198540182303509,1.1499788466248806,5248.438933609108,0.5360000793309277,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
84,484,VALID,,MEDIAN_SALE_PRICE,t,-1.3781868554295231,0.17203654008573135,MEDIAN_DOM,t,-10.146761695337032,5.739983455707257e-16,AVG_SALE_TO_LIST,t,3.1964113570439614,0.002001331124648175,,,,,0.662172993052627,0.6493441193710812,9.564013398498103,7.5722809500816535,0.8226833101302047,51.61583233960402,1.4173130041056628e-18,618.3730332992039,618.8858538120245,628.0483957303903,1.1221687971969583,1.1221687971969583,1.0833947375151158,75511798.60802099,0.4392385816108869,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
85,3379,VALID,,MEDIAN_PPSF,t,-1.3258363553442287,0.18871487693504208,MEDIAN_DOM,t,-10.224432198377666,4.0645451329249756e-16,AVG_SALE_TO_LIST,t,3.3898376630140374,0.0010938960917230612,,,,,0.6615808305503483,0.6487294696851718,9.572391903409464,7.613776951786874,0.8168765291366504,51.47943766352674,1.5181752586123515e-18,618.5183930867101,619.0312135995307,628.1937555178965,1.1231468033824648,1.1231468033824648,1.0826424077980026,41971.19144340684,0.4687459423476227,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
