PERIOD_BEGIN,PERIOD_END,PERIOD_DURATION,REGION_TYPE,REGION_TYPE_ID,TABLE_ID,IS_SEASONALLY_ADJUSTED,Zip Code,City,County,STATE,STATE_CODE_x,PROPERTY_TYPE,PROPERTY_TYPE_ID,MEDIAN_SALE_PRICE,MEDIAN_SALE_PRICE_MOM,MEDIAN_SALE_PRICE_YOY,MEDIAN_LIST_PRICE,MEDIAN_LIST_PRICE_MOM,MEDIAN_LIST_PRICE_YOY,MEDIAN_PPSF,MEDIAN_PPSF_MOM,MEDIAN_PPSF_YOY,MEDIAN_LIST_PPSF,MEDIAN_LIST_PPSF_MOM,MEDIAN_LIST_PPSF_YOY,HOMES_SOLD,HOMES_SOLD_MOM,HOMES_SOLD_YOY,PENDING_SALES,PENDING_SALES_MOM,PENDING_SALES_YOY,NEW_LISTINGS,NEW_LISTINGS_MOM,NEW_LISTINGS_YOY,INVENTORY,INVENTORY_MOM,INVENTORY_YOY,MEDIAN_DOM,MEDIAN_DOM_MOM,MEDIAN_DOM_YOY,AVG_SALE_TO_LIST,AVG_SALE_TO_LIST_MOM,AVG_SALE_TO_LIST_YOY,SOLD_ABOVE_LIST,SOLD_ABOVE_LIST_MOM,SOLD_ABOVE_LIST_YOY,OFF_MARKET_IN_TWO_WEEKS,OFF_MARKET_IN_TWO_WEEKS_MOM,OFF_MARKET_IN_TWO_WEEKS_YOY,PARENT_METRO_REGION,PARENT_METRO_REGION_METRO_CODE,REGION,LAST_UPDATED
2015-05-01,2015-07-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,298500,-0.003338898,0.066071429,299999.5,0.000168362,0.034481034,232.2796447,-0.016184981,0.264530386,246.0058097,0.027990235,0.263384209,90,0.046511628,-0.108910891,113,-0.025862069,0.056074766,127,-0.030534351,0,135,0.030534351,0.273584906,41,-3,-7.5,0.994054485,0.007143748,0.004083691,0.366666667,0.029457364,0.010231023,0.238938053,-0.011061947,-0.041435779,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2015-08-01,2015-10-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,305000,0.016666667,0.060869565,349500,0.020437956,0.248218744,244.6877012,0.045206053,0.229436791,248.1481481,-0.010671892,0.178398103,100,-0.00990099,0.086956522,103,-0.055045872,-0.134453782,144,0.028571429,0.028571429,149,0.041958042,0.295652174,59.5,4.5,23.5,0.989668719,-0.002131451,-0.013544357,0.34,-0.026336634,0.035652174,0.203883495,-0.007125679,-0.031410623,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2016-04-01,2016-06-30,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,350000,0.044776119,0.168614357,375000,0.060070671,0.250212536,246.8265162,-0.025684804,0.045427954,265.1450785,0.043524784,0.107967945,89,0.072289157,0.034883721,103,-0.080357143,-0.112068966,126,0,-0.038167939,128,0.066666667,-0.022900763,52,4.5,8,0.998136552,0.012242764,0.011225815,0.505617978,0.035738459,0.168408675,0.13592233,-0.060506241,-0.11407767,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-04-01,2018-06-30,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,403000,0.010025063,0.046753247,450000,0.000222272,0.162790698,279.6947578,-0.029830715,-0.019626622,300.3669805,-0.085500011,0.087554148,85,-0.022988506,-0.086021505,87,-0.033333333,-0.201834862,116,0.026548673,-0.107692308,101,0.052083333,-0.047169811,42,6,-4,1.004451396,-0.003188735,0.002785997,0.4,-0.036781609,-0.07311828,0.24137931,-0.025287356,-0.070547295,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-05-01,2018-07-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,404000,0.00248139,0.091891892,439999,-0.022224444,0.0999975,291.2472036,0.041303762,0.054515737,327.9320988,0.091771466,0.10191072,76,-0.105882353,-0.262135922,90,0.034482759,-0.217391304,121,0.043103448,0.034188034,97,-0.03960396,-0.02020202,43.5,1.5,5.5,1.009673307,0.005221912,0.015693862,0.447368421,0.047368421,0.039601431,0.2,-0.04137931,-0.043478261,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-08-01,2018-10-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,420000,0,0.135135135,430000,-0.021504153,0.03117506,328.7313977,-0.008009389,0.142590646,341.9811321,0.01317996,0.185706065,78,0.04,0.04,80,-0.047619048,-0.183673469,99,-0.029411765,-0.307692308,105,0.117021277,-0.244604317,51.5,11.5,14.5,0.987875476,-0.007677262,-0.012843002,0.371794872,-0.081538462,-0.148205128,0.2,0.045238095,-0.197959184,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-10-01,2018-12-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,403250,-0.030649038,0.081099196,442000,0.029103609,0.052383458,351.6691958,0.0739874,0.125341426,368.4807256,0.006618051,0.323850752,64,0.049180328,-0.238095238,65,-0.015151515,-0.362745098,90,-0.042553191,-0.189189189,92,-0.098039216,-0.213675214,60.5,12.5,18.5,0.990662803,0.008073866,-0.010052655,0.40625,-0.003586066,-0.117559524,0.246153846,0.034032634,0.001055807,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-03-01,2020-05-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,475000,-0.001051525,0.054384018,495700,-0.006613226,0.066021505,352.4832327,0.029256725,0.064417464,374.5837958,-0.016302451,0.044976254,39,-0.152173913,-0.5,46,-0.098039216,-0.471264368,67,-0.056338028,-0.396396396,82,0.012345679,-0.188118812,62,6,6.5,0.993286142,-0.005804283,-0.008340747,0.41025641,-0.11148272,0,0.326086957,0.012361466,0.050224888,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-10-01,2020-12-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,492000,0.058064516,0.025,549500,0.046666667,0.101202405,341.319267,-0.043232787,0.018301562,350.8854134,-0.00123105,0.048457611,58,0,-0.121212121,65,0,-0.261363636,84,-0.066666667,0.063291139,81,-0.047058824,0.208955224,54,10,-2,0.993386332,-0.001281505,-0.013487287,0.431034483,-0.034482759,0.006792059,0.292307692,0.015384615,-0.025874126,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-01-01,2021-03-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,527500,0.024271845,0.055,599000,0.016115352,0.200400802,339.750091,0.0553939,0.041364135,370.4453441,0.088690268,-0.020613892,58,0.054545455,0.260869565,70,0.076923077,0.25,91,0.3,0.281690141,84,0.183098592,0.105263158,77,-1,25,1.001367472,0.010962928,-0.000472911,0.396551724,0.069278997,-0.103448276,0.328571429,0.036263736,0.025,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2022-06-01,2022-08-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,625000,-0.0234375,0.096491228,619000,-0.009520762,0.072790295,418.4100418,-0.002842633,0.119579438,427.6425856,0.034941177,0.066607907,51,-0.190476191,-0.055555556,67,-0.042857143,-0.014705882,89,-0.053191489,0.011363636,86,-0.011494253,0.116883117,43.5,4.5,-12,0.977571059,-0.013920489,-0.035400421,0.37254902,-0.040149393,-0.183006536,0.28358209,-0.044989339,-0.02524144,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2023-03-01,2023-05-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,560000,-0.042735043,-0.118110236,599450,-0.052252964,-0.076348228,408.1081081,-0.067389381,-0.014127413,434.8391911,0.059853986,0.099138222,59,0.229166667,-0.032786885,61,0.089285714,-0.265060241,78,0.083333333,-0.257142857,66,0.03125,-0.195121951,42,0.5,2.5,0.972593088,-0.018979468,-0.034184912,0.305084746,-0.028248588,-0.10475132,0.295081967,-0.008489461,-0.04226743,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2023-07-01,2023-09-30,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,665000,0.108333333,0.047244094,624900,0.007903226,0.041586799,452.1276596,0.002431611,0.038166814,408.7875417,-0.01727202,-0.101609155,47,-0.145454546,-0.096153846,65,-0.057971014,0.083333333,77,0.084507042,-0.144444444,70,0.09375,-0.239130435,49,0,2,1.015990242,0.009547982,0.033230946,0.617021277,0.071566731,0.193944354,0.353846154,0.049498328,0.120512821,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2023-08-01,2023-10-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,650000,-0.022556391,0.048387097,650000,0.040166427,0.048387097,433.1432193,-0.041989115,-0.049384793,406.793585,-0.004877734,-0.14487835,53,0.127659575,0.177777778,64,-0.015384615,0.122807018,82,0.064935065,-0.057471264,67,-0.042857143,-0.316326531,59,10,11,1.009387008,-0.006603234,0.014878234,0.603773585,-0.013247692,0.114884696,0.34375,-0.010096154,0.115679825,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-05-01,2024-07-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,635000,-0.0078125,0.133928571,649900,0.034872611,0.061061224,475.4450224,0.035848977,0.089297374,511.3636364,-0.011736071,0.201836073,48,0,-0.213114754,62,0.127272727,-0.015873016,73,-0.051948052,0.106060606,86,-0.065217391,0.387096774,46,1,1.5,0.991471887,0.009988371,0.010028975,0.479166667,0.0625,0.069330601,0.274193548,-0.016715543,-0.043266769,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2025-01-01,2025-03-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,650000,0.101694915,0.032565528,729450,0.064890511,0.043562232,456.9993723,0.029332552,0.000588099,424.5584585,-0.045827566,-0.050602839,47,-0.113207547,0.068181818,50,-0.038461538,-0.206349206,78,0.130434783,-0.195876289,90,0.058823529,0.022727273,67,10,18.5,0.993427387,-0.023154433,-0.017128377,0.489361702,-0.076676034,-0.033365571,0.18,-0.012307692,-0.185079365,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2025-04-01,2025-06-30,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,665000,-0.036231884,0.0390625,658500,-0.052517986,0.048566879,467.9144385,0,0.019442143,473.1348873,0.034325434,-0.085617143,47,0.044444444,-0.020833333,57,0.017857143,0.036363636,98,-0.02970297,0.272727273,103,-0.009615385,0.119565217,50.5,-2,5.5,0.978477152,-0.021504513,-0.003006364,0.510638298,-0.089361702,0.093971631,0.228070175,0.031641604,-0.062838915,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2025-05-01,2025-07-31,90,zip code,2,37450,FALSE,90003,Los Angeles,Los Angeles County,California,CA,All Residential,-1,662500,-0.003759398,0.043307087,650000,-0.012908125,0.00015387,460.2340792,-0.016414025,-0.031993064,484.6246973,0.024284428,-0.052289481,46,-0.021276596,-0.041666667,56,-0.01754386,-0.096774194,82,-0.163265306,0.123287671,99,-0.038834951,0.151162791,54,3.5,8,0.981884433,0.00340728,-0.009587454,0.47826087,-0.032377428,-0.000905797,0.142857143,-0.085213033,-0.131336406,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2012-05-01,2012-07-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,452500,0.008918618,0.040229885,519000,0.049120679,-0.1696,295.9997128,-0.010564235,0.11858455,292.5084175,-0.006706245,-0.071630896,72,-0.052631579,0.309090909,75,-0.117647059,0.153846154,85,-0.065934066,-0.065934066,77,-0.025316456,-0.330434783,20,-34,-28,1.008576788,0.007880272,0.033578611,0.430555556,0.088450292,0.248737374,0.253333333,-0.017254902,0.084102564,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2016-03-01,2016-05-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,970000,-0.03,0.08988764,997000,0.107777778,0.012182741,571.2603062,0.116337848,0.248076291,502.7985075,-0.006602089,-0.053718279,65,0.140350877,-0.109589041,77,0.166666667,-0.222222222,102,0.073684211,-0.046728972,86,0.075,0.303030303,30.5,-0.5,3.5,0.994013229,-0.000849327,0.006419411,0.307692308,-0.008097166,-0.007376185,0.25974026,-0.012987013,-0.073593074,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2016-12-01,2017-02-28,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,945000,-0.024516129,0.145454546,935000,-0.117091596,0.114421931,631.3423209,0.098875418,0.273120052,497.9674797,0.003880547,-0.02350596,56,-0.034482759,0.244444444,62,-0.03125,0.192307692,69,-0.054794521,0,73,0,0.057971014,53.5,9,5.5,0.975876993,-0.005198446,-0.006743687,0.285714286,-0.024630542,0.085714286,0.290322581,0.071572581,0.078784119,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-10-01,2018-12-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1360000,0.03030303,0.225225225,1324500,0.023614623,0.018846154,682.6870563,0.068816925,0.055532579,698.8990991,0.045215551,-0.050429091,43,-0.295081967,-0.376811594,37,-0.301886793,-0.478873239,64,-0.219512195,0.049180328,95,-0.059405941,1.021276596,61,14.5,22,0.971959859,-0.010971861,-0.016778316,0.209302326,-0.003812429,-0.095045501,0.108108108,-0.042835288,-0.103159498,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2018-12-01,2019-02-28,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1287750,0.12664042,-0.070216607,1281500,-0.014230769,0.01108525,669.6402314,0.092570904,0.046142704,696.2389301,-0.003806228,0.210557366,32,-0.085714286,-0.384615385,50,0.190476191,0.041666667,76,0.085714286,0.151515152,106,0.164835165,0.582089552,59.5,3.5,20,0.984428257,0.002853268,-0.002262955,0.25,-0.007142857,-0.038461538,0.2,0.080952381,-0.029166667,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2019-05-01,2019-07-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1212500,0,-0.101851852,1397400,-0.067778519,0.11792,623.4096692,-0.027948108,-0.033553508,637.5209981,0.038140702,0.022961202,66,-0.029411765,-0.014925373,75,0,-0.013157895,100,-0.107142857,-0.115044248,108,-0.052631579,0.136842105,67,-22,38,0.986513299,-0.000674379,-0.011112067,0.318181818,-0.020053476,-0.05495251,0.306666667,-0.053333333,-0.009122807,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2019-11-01,2020-01-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1057500,-0.06,-0.07480315,1050000,-0.031811895,-0.192307692,614.3426279,0.038908127,0.002348498,613.8157895,0.00035036,-0.121739046,70,0.272727273,1,68,-0.042253521,0.619047619,81,0.065789474,0.157142857,87,0.06097561,-0.043956044,74,-8,18,0.985732245,-0.000760255,0.004157256,0.242857143,-0.084415584,-0.014285714,0.205882353,-0.033554267,0.086834734,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-07-01,2020-09-30,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1505700,0.158230769,0.229142857,1434000,-0.002781641,0.076172608,813.9534884,0.122351421,0.251350082,768.0901542,0.014284717,0.243736916,61,0.150943396,-0.046875,69,0.029850746,0.169491525,100,0.052631579,0.234567901,87,0,-0.074468085,45,2,-15.5,1.006423163,0.009220184,0.033323177,0.409836066,0.032477575,0.175461066,0.420289855,-0.072247458,0.284696635,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2020-09-01,2020-11-30,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1587500,-0.055902468,0.533816425,1297000,-0.072909221,0.127826087,857.6998051,-0.022299546,0.383371642,612.5793895,-0.087478863,-0.016808441,57,-0.080645161,0.055555556,70,0.09375,0.029411765,96,-0.049504951,0.078651685,100,0.030927835,0.030927835,49,4,-10.5,0.994800086,-0.010230132,0.010869826,0.350877193,-0.003961517,0.01754386,0.342857143,-0.047767857,0.122268908,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2021-03-01,2021-05-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1280000,0.003921569,-0.015384615,1399494,0.010464982,0.056221887,663.507109,0.002270689,0.097530556,693.2520822,0.080952987,-0.038668228,89,0.126582279,0.618181818,94,0.032967033,0.88,114,0.055555556,1.035714286,91,0.151898734,0.378787879,46,0,-17.5,1.007429065,0.003476762,0.015862313,0.449438202,0.019058455,0.103983657,0.393617021,-0.034954407,0.053617021,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2022-02-01,2022-04-30,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1445000,0.032142857,0.133333333,1409500,-0.006694856,0.017689531,659.7994531,-0.064404376,-0.003329966,633.0949965,-0.026721959,-0.012846921,59,0.072727273,-0.253164557,60,0.071428571,-0.340659341,91,0.181818182,-0.157407407,62,0.24,-0.215189873,39,-21.5,-7,1.038291459,0.030946017,0.034339156,0.491525424,0.109707242,0.061145677,0.366666667,0.00952381,-0.061904762,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2022-04-01,2022-06-30,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1487500,0.085766423,0.204453441,1429000,-0.014482759,0.002807018,789.5844481,0.118400795,0.25379069,649.5934959,0.000491928,-0.077480128,62,-0.03125,-0.234567901,61,-0.016129032,-0.314606742,78,-0.161290323,-0.32173913,60,-0.076923077,-0.285714286,33,-2,-12,1.042180546,-0.001783738,0.026547158,0.548387097,0.032762097,0.054559936,0.278688525,-0.092279217,-0.069626082,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2022-08-01,2022-10-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1875000,0.25,0.319029195,1499500,0.074910394,0.162448157,770.7976394,0.05793336,0.085591791,781.0032826,0.068286902,0.11604683,36,-0.1,-0.470588235,27,-0.289473684,-0.571428571,58,-0.079365079,-0.226666667,63,-0.030769231,0,61,1,12,1.014381909,0.019800819,0.010442943,0.416666667,0.016666667,0.019607843,0.111111111,-0.125730994,-0.142857143,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-06-01,2024-08-31,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1175000,-0.044715447,-0.216666667,1349500,0.092712551,-0.069310345,747.2358046,-0.082448287,-0.022505092,713.3826398,0.007885293,-0.10317611,36,-0.162790698,-0.345454546,33,-0.153846154,-0.34,68,-0.116883117,0.046153846,73,0.089552239,0.216666667,40,8,7,1.011032257,0.005071298,-0.006861385,0.5,0.058139535,0.009090909,0.242424242,-0.116550117,-0.077575758,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2024-09-01,2024-11-30,90,zip code,2,37451,FALSE,90004,Los Angeles,Los Angeles County,California,CA,All Residential,-1,1257000,0.243323442,-0.023310023,1450800,-0.120727273,0.055127273,700.420644,0.048156753,-0.140173278,807.6382796,0.011153247,0.088401345,42,0.235294118,0.076923077,40,0.025641026,-0.130434783,68,-0.116883117,0.0625,82,-0.108695652,0.366666667,50,6,-4,0.996924871,-0.000694983,0.011675189,0.380952381,-0.030812325,0.073260073,0.225,-0.005769231,-0.101086957,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2012-05-01,2012-07-31,90,zip code,2,37452,FALSE,90005,Los Angeles,Los Angeles County,California,CA,All Residential,-1,638750,0.104626027,0.25245098,589500,-0.015859766,0.081651376,282.428456,-0.009461949,0.020850492,310.454376,-0.001676124,0.054190982,24,0.2,0.043478261,31,-0.138888889,0.033333333,48,0.11627907,-0.238095238,39,0.054054054,-0.426470588,41,19.5,-47,0.982479432,0.013455237,0.008246662,0.208333333,0.058333333,-0.052536232,0.322580645,-0.010752688,0.122580645,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2012-08-01,2012-10-31,90,zip code,2,37452,FALSE,90005,Los Angeles,Los Angeles County,California,CA,All Residential,-1,505000,-0.081818182,0.209580838,524000,0,-0.042572629,300,0,0.280172414,320.2554328,0.074421855,0.153500053,35,-0.054054054,1.1875,42,0.05,0.166666667,40,-0.047619048,0,28,-0.096774194,-0.481481482,39,-4,-56,0.981351673,-0.003961519,0.03517339,0.228571429,-0.068725869,0.166071429,0.380952381,0.055952381,0.214285714,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2013-01-01,2013-03-31,90,zip code,2,37452,FALSE,90005,Los Angeles,Los Angeles County,California,CA,All Residential,-1,554500,-0.007162041,0.155208333,599000,0.045375218,0.023231978,298.7804878,0.003085137,0.128098196,348.1536381,0.011094786,0.28434654,22,-0.153846154,-0.266666667,27,0,-0.448979592,42,0.448275862,-0.142857143,28,0.166666667,-0.096774194,17.5,-10.5,-53,0.985607121,-0.023922423,0.015571956,0.227272727,-0.041958042,0.093939394,0.444444444,0.148148148,0.260770975,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2013-04-01,2013-06-30,90,zip code,2,37452,FALSE,90005,Los Angeles,Los Angeles County,California,CA,All Residential,-1,571000,0.082464455,-0.01253783,641000,-0.019877676,0.070116861,320.3616352,0.043715775,0.123577965,382.5031928,0.003229642,0.230010267,27,-0.1,0.35,36,0.2,0,47,0.02173913,0.093023256,35,0.09375,-0.054054054,40.5,19.5,19,0.996346507,0.001140999,0.027322313,0.333333333,0,0.183333333,0.166666667,-0.166666667,-0.166666667,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
2014-06-01,2014-08-31,90,zip code,2,37452,FALSE,90005,Los Angeles,Los Angeles County,California,CA,All Residential,-1,648000,0.046849758,-0.093072078,694000,-0.042031886,0.103338633,402.8972403,-0.00358747,0.092442752,420.5649101,-0.015067028,0.136551025,32,0.391304348,0.333333333,22,-0.214285714,-0.3125,46,0.095238095,0.069767442,47,0.342857143,0.305555556,41.5,0,-2,0.969555118,-0.006221272,-0.022188877,0.21875,-0.042119565,-0.114583333,0.227272727,0.084415584,0.039772727,"Los Angeles, CA",31084,SoCal,2026-01-12 14:43:38.223 Z
